FB.001.1	FB.002.1	0.1328015128
FB.001.1	FB.003.1	0.049827451
FB.001.1	FB.004.1	0.0442104826
FB.001.1	FB.005.1	0.043503187
FB.001.1	FB.006.1	0.0611129304
FB.001.1	FB.007.1	0.0473502926
FB.001.1	FB.008.1	0.0578651206
FB.001.1	FB.009.1	0.0203748418
FB.001.1	FB.010.1	0.0576117307
FB.001.1	FB.011.1	0.0685234014
FB.001.1	FB.012.1	0.0193854742
FB.001.1	FB.013.1	0.0273486757
FB.001.1	FB.014.1	0.037958932
FB.001.1	FB.015.1	0.1014003829
FB.001.1	FB.016.1	0.0327782568
FB.001.1	FB.017.1	0.0195141682
FB.001.1	FB.018.1	0.0096938404
FB.001.1	FB.019.1	0.0681484017
FB.001.1	FB.020.1	0.031010344
FB.001.1	FB.021.1	0.0574650959
FB.001.1	FB.022.1	0.0132265462
FB.001.1	FB.023.1	0.0420345744
FB.001.1	FB.024.1	0.0201825445
FB.001.1	FB.025.1	0.056335817
FB.001.1	FB.026.1	0.0364416272
FB.001.1	FB.027.1	0.0304374785
FB.001.1	FB.028.1	0.0961860677
FB.001.1	FB.029.1	0.0564236786
FB.001.1	FB.030.1	0.0644001857
FB.001.1	FB.031.1	0.0338718818
FB.001.1	FB.032.1	0.0474460563
FB.001.1	FB.033.1	0.0834606141
FB.001.1	FB.034.1	0.0477660984
FB.001.1	FB.035.1	0.0176344473
FB.001.1	FB.036.1	0.0293459988
FB.001.1	FB.037.1	0.0232675979
FB.001.1	FB.038.1	0.0471891192
FB.001.1	FB.039.1	0.0186836672
FB.001.1	FB.040.1	0.0504014811
FB.001.1	FB.041.1	0.0721199733
FB.001.1	FB.042.1	0.0195956475
FB.001.1	FB.043.1	0.0375080236
FB.001.1	FB.044.1	0.0696568094
FB.001.1	FB.045.1	0.0452804918
FB.001.1	FB.046.1	0.0273904175
FB.001.1	FB.047.1	0.1238268468
FB.001.1	FB.048.1	0.0437897943
FB.001.1	FB.049.1	0.0595859985
FB.001.1	FB.050.1	0.0467624158
FB.001.1	FB.051.1	0.0456912232
FB.001.1	FB.052.1	0.0249414887
FB.001.1	FB.053.1	0.0487081646
FB.001.1	FB.054.1	0.052966972
FB.001.1	FB.055.1	0.0716161656
FB.001.1	FB.056.1	0.037535272
FB.001.1	FB.057.1	0.0854800319
FB.001.1	FB.058.1	0.0111057543
FB.001.1	FB.059.1	0.0350404971
FB.001.1	FB.060.1	0.0407830251
FB.001.1	FB.061.1	0.0414595495
FB.001.1	FB.062.1	0.0912302285
FB.001.1	FB.063.1	0.0288567584
FB.001.1	FB.064.1	0.048968722
FB.001.1	FB.065.1	0.0900201641
FB.001.1	FB.066.1	0.0674145143
FB.001.1	FB.067.1	0.0738446508
FB.001.1	FB.068.1	0.0145750686
FB.001.1	FB.069.1	0.0393641021
FB.001.1	FB.070.1	0.0625822066
FB.001.1	FB.071.1	0.0529492574
FB.001.1	FB.072.1	0.0594726222
FB.001.1	FB.073.1	0.0363355644
FB.001.1	FB.074.1	0.0373350101
FB.001.1	FB.075.1	0.078592596
FB.001.1	FB.076.1	0.0546814112
FB.001.1	FB.077.1	0.0608787831
FB.001.1	FB.078.1	0.0212099993
FB.001.1	FB.079.1	0.0338348633
FB.001.1	FB.080.1	0.0787963309
FB.001.1	FB.081.1	0.0303083032
FB.001.1	FB.082.1	0.0721758715
FB.001.1	FB.083.0	0.0483911993
FB.001.1	FB.084.0	0.0362873463
FB.001.1	FB.085.0	0.0340377877
FB.001.1	FB.086.0	0.0912242914
FB.001.1	FB.087.0	0.0654233843
FB.001.1	FB.088.0	0.0116571235
FB.001.1	FB.089.0	0.0503607377
FB.001.1	FB.090.0	0.0366735144
FB.001.1	FB.091.0	0.0449068197
FB.001.1	FB.092.0	0.0541622438
FB.001.1	FB.093.0	0.1404717238
FB.001.1	FB.094.0	0.0219094725
FB.001.1	FB.095.0	0.0630941937
FB.001.1	FB.096.0	0.1240687187
FB.001.1	FB.097.0	0.0489177757
FB.001.1	FB.098.0	0.0742171382
FB.001.1	FB.099.0	0.0730068885
FB.001.1	FB.100.0	0.0374188642
FB.001.1	FB.101.0	0.0319329456
FB.001.1	FB.102.0	0.086141314
FB.001.1	FB.103.0	0.0349794404
FB.001.1	FB.104.0	0.0922956665
FB.001.1	FB.105.0	0.0823160479
FB.001.1	FB.106.0	0.0608186711
FB.001.1	FB.107.0	0.06441599
FB.001.1	FB.108.0	0.0557261008
FB.001.1	FB.109.0	0.0524392563
FB.001.1	FB.110.0	0.0434932726
FB.001.1	FB.111.0	0.0441371596
FB.001.1	FB.112.0	0.0805917738
FB.001.1	FB.113.0	0.0204765335
FB.001.1	FB.114.0	0.0459369584
FB.001.1	FB.115.0	0.0435195318
